provider_id,agency,address,city,state,zip_code,total_episodes,distinct_beneficiaries,total_visits_episode,sn_episode,pt_episode,ot_episode,st_episode,hha_episode,msw_episode,total_charge,medicare_payment,expected_payment,outlier_payment,lupa_episodes,lupa_payment,age,num_male,num_female,non_dual,dual,white,black,asian,hispanic,alaskan,unknown_race,hcc_score,atrial_fib,alzheimer,asthma,cancer,chf,kidney_disease,copd,depression,diabetes,hyperlipidemia,hypertension,ihd,osteoporosis,ra_oa,schizophrenia,stroke
467117,CARESOURCE HOME HEALTH,"750 KEARNS BLVD, SUITE 200",PARK CITY,UT,84060,98,61,27.4,10.2,3.5,0.0,0.2,13.5,0.0,282033,254849,249802,7.0,82.65297817240103,37005.32767333738,84,24.0,37.0,294.5755592756049,123.72302541470096,59.0,0.0,11.322109724511419,0.0,0.0,5.6916133884919144,2.29,0.14754,0.39344,0.16393,0.19672,0.39344,0.5082,0.16393,0.29508,0.2623,0.42623,0.6981227322404372,0.4918,0.18033,0.47541000000000005,0.016390000000000002,0.08197
103174,FLORIDA FIRST CARE INC,2020 KINGSLEY AVE STE E,ORANGE PARK,FL,32073,29,26,14.3,6.5,6.8,1.0,0.0,0.0,0.0,79300,82320,89920,0.0,82.65297817240103,37005.32767333738,75,148.88794661476436,240.74767134714307,294.5755592756049,123.72302541470096,19.0,62.85785306573375,11.322109724511419,0.0,0.0,5.6916133884919144,2.28,0.15385,0.26923,0.57692,0.19230999999999998,0.23076999999999998,0.53846,0.57692,0.38461999999999996,0.46153999999999995,0.69231,0.6981227322404372,0.42308,0.11538,0.61538,0.03846,0.15385
287009,HOME HEALTH SERVICES OF MARY LANNING MEM HEALTHCAR,747 N BURLINGTON AVE SUITE 202,HASTINGS,NE,68901,281,204,16.6,6.5,4.5,1.4,1.1,3.0,0.0,882717,760601,844381,0.8,62.0,23670.0,79,86.0,118.0,166.0,38.0,198.0,0.0,0.0,42.95054822107854,1.333392101551481,5.6916133884919144,2.21,0.29902,0.27451,0.38725,0.17157,0.48039,0.5049,0.43137,0.40686,0.37255,0.63235,0.6981227322404372,0.5049,0.17647000000000002,0.66667,0.05392,0.12255
367022,VISITING NURSE ASSOCIATION OF CLEVELAND,2500 EAST 22ND STREET,CLEVELAND,OH,44115,3862,2020,15.7,7.5,3.3,1.2,0.4,3.3,0.5,9542258,9695477,10268521,0.8,630.0,251021.0,74,791.0,1229.0,1309.0,711.0,1331.0,601.0,14.0,64.0,1.333392101551481,5.6916133884919144,2.5,0.19652999999999998,0.37426,0.38564,0.13119,0.43168,0.53218,0.35495,0.43861000000000006,0.44406,0.5564399999999999,0.6981227322404372,0.47772,0.10594,0.57772,0.2005,0.09702999999999999
447226,INTREPID USA HEALTHCARE SERVICES,"2175 BUSINES CENTER DRIVE, #1",MEMPHIS,TN,38134,1069,573,16.1,5.8,6.1,1.9,0.3,2.0,0.1,2896357,3137437,3503144,0.1,122.0,43063.0,75,251.0,322.0,380.0,193.0,319.0,236.0,11.322109724511419,42.95054822107854,1.333392101551481,5.6916133884919144,2.87,0.17627,0.37522,0.31239,0.10645999999999999,0.44677,0.5584600000000001,0.30366,0.31239,0.4712,0.58813,0.6981227322404372,0.53054,0.10297,0.5288,0.0925,0.14135999999999999
147727,"HEALING HANDS HOME CARE, INC",6730 W HIGGINS,CHICAGO,IL,60656,1065,356,19.5,10.3,5.8,0.4,0.1,2.7,0.2,3071610,3229192,3238125,0.1,73.0,27674.0,81,135.0,221.0,203.0,153.0,260.0,35.0,11.322109724511419,57.0,0.0,5.6916133884919144,2.41,0.23315,0.43538999999999994,0.30899,0.11798,0.60955,0.5927,0.30899,0.37079,0.53933,0.6601100000000001,0.6981227322404372,0.64045,0.15169000000000002,0.5990698110211211,0.07584,0.10955
679064,M E HOME HEALTH,2712 BEAU DR,MESQUITE,TX,75181,103,34,12.6,9.2,3.4,0.0,0.0,0.0,0.0,276752,237482,243948,0.0,82.65297817240103,37005.32767333738,75,148.88794661476436,240.74767134714307,294.5755592756049,123.72302541470096,12.0,62.85785306573375,11.322109724511419,42.95054822107854,0.0,5.6916133884919144,2.21,0.08824,0.41176,0.5,0.0,0.52941,0.61765,0.23529,0.32353000000000004,0.6470600000000001,0.67647,0.6981227322404372,0.52941,0.08824,0.73529,0.23529,0.029410000000000002
337452,LUTHERAN  CARE AT HOME,5407 SECOND AVENUE,BROOKLYN,NY,11220,314,277,16.7,5.8,8.0,0.2,0.5,2.1,0.0,940573,1196235,980751,0.6,15.0,8956.0,80,91.0,186.0,176.0,101.0,207.0,18.0,19.0,26.0,1.333392101551481,5.6916133884919144,2.12,0.25271,0.35018,0.34296,0.1769,0.51625,0.48736,0.32491,0.27798,0.55596,0.622411941260745,0.6981227322404372,0.68592,0.15523,0.6317699999999999,0.01805,0.13718
27007,SITKA COMMUNITY HOSPITAL HHA,209 MOLLER AVENUE,SITKA,AK,99835,66,32,18.5,10.3,5.2,2.5,0.0,0.4,0.0,503328,257981,204032,1.5,82.65297817240103,37005.32767333738,82,13.0,19.0,294.5755592756049,123.72302541470096,17.0,0.0,0.0,42.95054822107854,14.0,5.6916133884919144,1.89,0.25,0.40625,0.25,0.125,0.40625,0.625,0.25,0.40625,0.34375,0.34375,0.71875,0.40625,0.1875,0.5,0.0625,0.0625
497550,MEDSTAR HEALTH VISTING NURSE ASSOCIATION,7777 LEESBURG PIKE SUITE 306-S,FALLS CHURCH,VA,22043,160,142,14.6,4.4,7.1,2.6,0.2,0.4,0.0,472397,535659,537107,0.0,29.0,13233.0,74,68.0,74.0,118.0,24.0,97.0,17.0,14.0,42.95054822107854,1.333392101551481,11.0,1.99,0.17606,0.14085,0.24648,0.19718,0.23239,0.42253999999999997,0.14085,0.28873000000000004,0.39437,0.64085,0.6981227322404372,0.38028,0.11268,0.60563,0.02817,0.08451
337205,COMMUNITY HEALTH CENTER CHHA,2 - 8  WEST MAIN STREET,JOHNSTOWN,NY,12095,1282,809,18.3,9.1,4.7,1.3,0.1,3.4,0.0,3205628,3440908,3868815,2.0,127.0,47688.0,76,319.0,490.0,451.0,358.0,767.0,62.85785306573375,11.322109724511419,24.0,1.333392101551481,5.6916133884919144,2.45,0.26452,0.28307,0.44128999999999996,0.17800000000000002,0.46476999999999996,0.5030899999999999,0.42027,0.42768999999999996,0.43758,0.7021,0.6981227322404372,0.59333,0.11001,0.54635,0.060570000000000006,0.10754000000000001
187013,BAPTIST HEALTH HOME CARE,200 CLINIC DRIVE,MADISONVILLE,KY,42431,895,673,16.8,6.6,5.5,3.0,0.6,1.5,0.1,3217138,2465047,2932633,0.6,143.0,54803.0,75,270.0,403.0,484.0,189.0,618.0,50.0,0.0,42.95054822107854,1.333392101551481,5.6916133884919144,2.19,0.25556999999999996,0.24963000000000002,0.46805,0.12927,0.44131000000000004,0.58544,0.46062,0.36404000000000003,0.51263,0.64636,0.6981227322404372,0.66122,0.14115999999999998,0.6211,0.050519999999999995,0.08915
679731,A BETTER HOMECARE,6250 WESTPARK SUITE 211,HOUSTON,TX,77057,132,59,27.4,16.1,5.1,3.1,0.0,3.1,0.1,386043,437673,441296,5.5,82.65297817240103,37005.32767333738,76,17.0,42.0,40.0,19.0,21.0,29.0,11.322109724511419,42.95054822107854,0.0,5.6916133884919144,3.34,0.20339000000000002,0.45763000000000004,0.33898,0.08475,0.62712,0.69492,0.33898,0.42373,0.6610199999999999,0.69492,0.6981227322404372,0.7288100000000001,0.11864000000000001,0.52542,0.0678,0.13559000000000002
109753,ALPHA HOME HEALTH SOLUTIONS LLC,8615 COMMODITY CIR STE 4,ORLANDO,FL,32819,258,195,17.1,6.8,6.3,3.0,0.3,0.6,0.1,694908,804568,900521,0.4,15.0,5708.0,79,71.0,124.0,139.0,56.0,122.0,22.0,12.0,36.0,1.333392101551481,5.6916133884919144,2.63,0.28205,0.45641000000000004,0.31282,0.1641,0.45128,0.66667,0.29744,0.4,0.6051300000000001,0.622411941260745,0.6981227322404372,0.64615,0.12308,0.55385,0.05641,0.14359
147147,FAYETTE COUNTY HEALTH DEPT,416 WEST EDWARDS,VANDALIA,IL,62471,311,158,14.7,7.6,5.5,0.2,0.1,1.3,0.0,643777,778362,868402,0.0,23.0,8808.0,77,54.0,104.0,109.0,49.0,158.0,0.0,0.0,0.0,0.0,0.0,2.1,0.1962,0.39241,0.36709,0.16455999999999998,0.51266,0.60759,0.37342,0.5506300000000001,0.52532,0.74051,0.6981227322404372,0.56962,0.18354,0.67089,0.06329,0.07595
677184,MEMORIAL HOSPITAL HOME HEALTH CARE,1004 HOBBS HWY STE 2,SEMINOLE,TX,79360,142,81,23.6,9.3,7.2,0.0,0.5,6.4,0.2,400316,379338,451056,0.1,82.65297817240103,37005.32767333738,76,38.0,43.0,49.0,32.0,58.0,62.85785306573375,0.0,19.0,1.333392101551481,5.6916133884919144,2.16,0.20988,0.2963,0.4321,0.09877000000000001,0.50617,0.53086,0.39505999999999997,0.30864,0.46913999999999995,0.48148,0.6981227322404372,0.55556,0.11110999999999999,0.7037,0.01235,0.06172999999999999
157530,INTREPID USA HEALTHCARE SERVICES,"400 POPLAR STREET, 2ND FLOOR",TERRE HAUTE,IN,47807,1592,586,18.8,8.9,4.9,0.6,0.1,4.2,0.1,4679977,4206437,4489452,0.2,67.0,23143.0,78,182.0,404.0,398.0,188.0,568.0,11.0,11.322109724511419,42.95054822107854,1.333392101551481,5.6916133884919144,2.37,0.22184,0.38566999999999996,0.49828999999999996,0.12969,0.49317,0.56314,0.48976000000000003,0.42833000000000004,0.48294,0.60922,0.6981227322404372,0.63823,0.14334000000000002,0.62116,0.0802,0.11604
167145,MERCY HOME CARE - DUBUQUE,250 MERCY DRIVE,DUBUQUE,IA,52001,390,359,12.5,7.6,3.2,1.1,0.0,0.6,0.0,731260,871042,967534,0.0,16.0,7474.0,77,134.0,225.0,335.0,24.0,352.0,62.85785306573375,11.322109724511419,42.95054822107854,0.0,5.6916133884919144,1.42,0.1532,0.13092,0.20056,0.10305999999999998,0.29248,0.3649,0.18942,0.27019,0.28969,0.58217,0.6981227322404372,0.31476,0.10305999999999998,0.32869,0.01114,0.06407
397754,COMFORT HOME CARE INC,826 BUSTLETON PIKE SUITE 104,FEASTERVILLE,PA,19053,152,99,27.8,14.6,6.4,0.1,0.0,6.7,0.0,605783,525646,474867,3.1,82.65297817240103,37005.32767333738,83,31.0,68.0,294.5755592756049,123.72302541470096,91.0,0.0,0.0,0.0,1.333392101551481,5.6916133884919144,2.54,0.20202,0.52525,0.27273000000000003,0.13130999999999998,0.61616,0.53535,0.24241999999999997,0.30303,0.55556,0.622411941260745,0.6981227322404372,0.5436718439253556,0.14140999999999998,0.5990698110211211,0.0101,0.05051
58008,IMMACULATE HEART OF MARY HH,10066 E ROSECRANS AVE,BELLFLOWER,CA,90706,206,91,27.5,24.0,1.4,0.0,0.0,2.1,0.0,784355,660695,523876,9.1,11.0,5544.0,80,30.0,61.0,63.0,28.0,64.0,62.85785306573375,11.322109724511419,20.0,0.0,5.6916133884919144,2.63,0.27473000000000003,0.28570999999999996,0.28570999999999996,0.18681,0.54945,0.57143,0.25275,0.26374000000000003,0.5824199999999999,0.622411941260745,0.6981227322404372,0.59341,0.1978,0.71429,0.08791,0.12088
527282,WISCONSIN HOME HEALTH,2775 S MOORLAND RD  SUITE 203,NEW BERLIN,WI,53151,312,238,20.2,9.2,6.2,4.1,0.6,0.3,0.2,2292206,1137561,1153285,1.2,27.0,12780.0,81,100.0,138.0,191.0,47.0,213.0,18.0,11.322109724511419,42.95054822107854,0.0,0.0,2.46,0.28151,0.45798,0.32353000000000004,0.08824,0.47898999999999997,0.63445,0.29412,0.42857,0.40336,0.6050399999999999,0.6981227322404372,0.57563,0.16807,0.65966,0.06302999999999999,0.12605
237488,PROFESSIONAL HOME CARE,"30600 TELEGRAPH, SUITE 3140",BINGHAM FARMS,MI,48025,62,40,16.1,4.8,11.0,0.2,0.0,0.0,0.0,186671,200177,215655,0.0,82.65297817240103,37005.32767333738,83,148.88794661476436,240.74767134714307,22.0,18.0,35.0,62.85785306573375,0.0,0.0,0.0,5.6916133884919144,2.46,0.175,0.3615318519441675,0.325,0.25,0.575,0.725,0.35,0.55,0.55,0.525,0.6981227322404372,0.5436718439253556,0.15,0.5990698110211211,0.175,0.175
407049,CMS HOME CARE OESTE LLC,CARR 2 KM 156 5 SUITE 205 EDIFICIO OFFICE PARK,MAYAGUEZ,PR,680,23,17,18.4,6.9,7.7,2.1,1.4,0.0,0.3,61700,42373,82526,0.0,82.65297817240103,37005.32767333738,77,148.88794661476436,240.74767134714307,294.5755592756049,123.72302541470096,309.5790838375108,0.0,0.0,16.0,0.0,5.6916133884919144,2.61,0.17647000000000002,0.41176,0.058820000000000004,0.0,0.47058999999999995,0.6470600000000001,0.11765,0.058820000000000004,0.4883701292448049,0.47058999999999995,0.6981227322404372,0.7058800000000001,0.11765,0.41176,0.0,0.058820000000000004
107290,KINDRED AT HOME,350 CORPORATE WAY STE 250,ORANGE PARK,FL,32073,920,606,17.7,6.5,8.3,1.7,0.6,0.6,0.1,3072933,3074867,3344820,0.6,66.0,25441.0,74,296.0,310.0,464.0,142.0,460.0,132.0,11.322109724511419,42.95054822107854,0.0,5.6916133884919144,2.54,0.19142,0.27228,0.37129,0.12046,0.35149,0.56271,0.33993,0.35644000000000003,0.51155,0.6452100000000001,0.6981227322404372,0.58746,0.13201,0.61056,0.05446,0.13530999999999999
197244,"EGAN HEALTHCARE SERVICES, INC.",2620 RUBY STREET,GONZALES,LA,70737,296,189,17.8,8.8,4.8,2.0,0.5,1.6,0.1,833922,813162,942052,0.5,21.0,8050.0,72,68.0,121.0,113.0,76.0,115.0,69.0,11.322109724511419,42.95054822107854,0.0,0.0,2.46,0.15872999999999998,0.2963,0.30159,0.15872999999999998,0.43915,0.50265,0.24868,0.37566,0.4709,0.62963,0.6981227322404372,0.55556,0.1164,0.59259,0.06878,0.17989000000000002
368498,RENAISSANCE HOME HEALTH CARE,5311 NORTHFIELD RD SUITE 212,BEDFORD HEIGHTS,OH,44146,13,11,12.5,5.5,3.8,2.5,0.8,0.0,0.0,27137,34640,36941,0.0,82.65297817240103,37005.32767333738,85,148.88794661476436,240.74767134714307,294.5755592756049,123.72302541470096,0.0,11.0,0.0,0.0,0.0,0.0,2.55,0.27273000000000003,0.63636,0.36364,0.36364,0.45455,0.63636,0.27273000000000003,0.36364,0.27273000000000003,0.54545,0.6981227322404372,0.63636,0.09091,0.72727,0.18182,0.09091
679126,TEAMCARE HOME HEALTH SERVICES INC,2626 SOUTH LOOP WEST # 562,HOUSTON,TX,77054,160,60,12.1,7.1,3.5,0.0,0.0,1.5,0.0,217106,350701,383899,0.0,21.0,7738.0,69,30.0,30.0,22.0,38.0,309.5790838375108,42.0,0.0,42.95054822107854,0.0,0.0,1.87,0.016669999999999997,0.3,0.21666999999999997,0.13333,0.33333,0.5,0.21666999999999997,0.36667,0.43333,0.5,0.6981227322404372,0.45,0.05,0.5990698110211211,0.13333,0.06667000000000001
747903,RGA HOMECARE,2304 MIDWESTERN PARKWAY SUITE 206,WICHITA FALLS,TX,76308,24,24,12.0,7.4,1.9,2.5,0.0,0.2,0.0,63275,46825,51283,0.0,82.65297817240103,37005.32767333738,76,148.88794661476436,240.74767134714307,11.0,13.0,19.0,62.85785306573375,0.0,42.95054822107854,0.0,0.0,2.43,0.125,0.41667,0.29167,0.08333,0.45833,0.5280110652446676,0.33333,0.66667,0.625,0.66667,0.6981227322404372,0.70833,0.16667,0.66667,0.16667,0.20833000000000002
497636,"PAVILION MEDICAL HOME CARE & STAFFING, LLC","4115 ANNANDALE ROAD, SUITE 202",ANNANDALE,VA,22003,896,649,18.1,4.3,8.9,4.1,0.5,0.3,0.0,2892519,3477022,3492914,0.1,140.0,47681.0,82,224.0,425.0,580.0,69.0,520.0,73.0,31.0,17.0,1.333392101551481,5.6916133884919144,1.96,0.18182,0.54545,0.25578,0.11402000000000001,0.35439,0.45608999999999994,0.2188,0.36055,0.3775,0.61941,0.6981227322404372,0.61941,0.14022,0.60401,0.06471,0.13097
47031,PIGGOTT COMMUNITY HOSPITAL HHA,1206 GORDON DUCKWORTH DRIVE,PIGGOTT,AR,72454,417,230,21.1,9.1,7.2,0.0,0.3,4.5,0.0,1493182,1054568,1312356,0.9,27.0,10084.0,79,82.0,148.0,158.0,72.0,229.0,0.0,0.0,0.0,1.333392101551481,5.6916133884919144,2.12,0.23478000000000002,0.34348,0.3913,0.12174000000000001,0.43913,0.54348,0.4,0.32174,0.4087,0.50435,0.6981227322404372,0.57391,0.11739000000000001,0.54348,0.03913,0.15217
497597,GENTIVA HEALTH SERVICES - LYNCHBURG,1928 THOMSON DRIVE,LYNCHBURG,VA,24501,1434,804,19.4,9.3,7.0,1.9,0.3,0.6,0.3,4650936,4432298,4916855,0.5,122.0,46322.0,75,335.0,469.0,568.0,236.0,613.0,180.0,11.322109724511419,42.95054822107854,0.0,5.6916133884919144,2.62,0.20274,0.31965,0.3408,0.14303,0.43408,0.62935,0.31840999999999997,0.37438,0.5211399999999999,0.6791,0.6981227322404372,0.51866,0.13682,0.5684100000000001,0.06095,0.11692000000000001
677808,WE CARE HOME HEALTH SERVICES INC,417 N  BRYAN-BELTLINE ROAD SUITE A,MESQUITE,TX,75149,112,34,28.1,16.9,6.1,0.5,0.0,5.0,0.0,635930,373357,354326,7.7,82.65297817240103,37005.32767333738,81,148.88794661476436,240.74767134714307,294.5755592756049,123.72302541470096,24.0,62.85785306573375,0.0,42.95054822107854,0.0,0.0,2.61,0.20588,0.61765,0.41176,0.058820000000000004,0.38235,0.67647,0.35294000000000003,0.38235,0.47058999999999995,0.7058800000000001,0.6981227322404372,0.5,0.14706,0.67647,0.08824,0.14706
457981,MJ HOME HEALTH AGENCY INC,3939 EAST HIGHWAY 80 SUITE 428,MESQUITE,TX,75150,66,18,10.9,8.4,1.2,0.1,0.0,1.2,0.0,87266,138124,141965,0.0,82.65297817240103,37005.32767333738,69,148.88794661476436,240.74767134714307,294.5755592756049,123.72302541470096,309.5790838375108,15.0,0.0,42.95054822107854,0.0,0.0,2.75,0.0,0.22221999999999997,0.5,0.11110999999999999,0.5,0.55556,0.55556,0.61111,0.72222,0.72222,0.6981227322404372,0.44443999999999995,0.055560000000000005,0.5990698110211211,0.16667,0.22221999999999997
157600,ALPHA HOME HEALTH CARE INC,9222 INDIANAPOLIS BLVD UNIT A,HIGHLAND,IN,46322,265,95,18.5,8.2,3.6,0.2,0.0,6.5,0.0,903342,644068,679745,0.0,82.65297817240103,37005.32767333738,81,26.0,69.0,65.0,30.0,43.0,41.0,0.0,42.95054822107854,0.0,5.6916133884919144,2.79,0.21053000000000002,0.50526,0.45263000000000003,0.15789,0.57895,0.57895,0.44211000000000006,0.29474,0.57895,0.50526,0.6981227322404372,0.6631600000000001,0.15789,0.5990698110211211,0.08421000000000001,0.16842000000000001
157631,COMFORT HOME HEALTH LLC,1815 S PLATE STREET,KOKOMO,IN,46902,52,42,19.5,7.1,5.8,3.1,0.5,3.0,0.0,147194,149713,165595,0.0,82.65297817240103,37005.32767333738,78,12.0,30.0,28.0,14.0,41.0,62.85785306573375,0.0,0.0,0.0,5.6916133884919144,3.44,0.30951999999999996,0.42857,0.45238,0.0,0.52381,0.61905,0.42857,0.52381,0.52381,0.47618999999999995,0.6981227322404372,0.66667,0.14286,0.7381,0.09523999999999999,0.07143
177063,DONIPHAN CO HEALTH DEPT HHA,201 SOUTH MAIN,TROY,KS,66087,117,96,19.0,7.8,7.1,0.4,1.0,2.9,0.0,316625,366317,387996,0.0,12.0,5194.0,78,47.0,49.0,76.0,20.0,94.0,0.0,11.322109724511419,0.0,0.0,5.6916133884919144,1.66,0.20833000000000002,0.21875,0.32292,0.21875,0.34375,0.44792,0.33333,0.33333,0.36458,0.70833,0.6981227322404372,0.60417,0.11458,0.58333,0.03125,0.11458
367254,AMERICAN NURSING CARE,"5335 FAR HILLS AVENUE, SUITE 103",DAYTON,OH,45429,202,154,14.9,7.9,5.9,0.9,0.0,0.1,0.1,561494,547695,609934,0.1,21.0,7821.0,76,54.0,100.0,130.0,24.0,144.0,62.85785306573375,0.0,42.95054822107854,0.0,0.0,2.16,0.24026,0.24675,0.40909,0.2013,0.47403,0.57792,0.33766,0.44805,0.3961,0.61688,0.6981227322404372,0.56494,0.13635999999999998,0.63636,0.05844,0.09091
148362,"24 HOUR CARE, LLC",11420 DANDER DR SUITE 200,GALENA,IL,61036,316,285,13.6,5.9,5.7,1.6,0.0,0.4,0.0,639704,809477,901139,0.2,26.0,11380.0,78,114.0,171.0,249.0,36.0,278.0,0.0,11.322109724511419,42.95054822107854,0.0,5.6916133884919144,1.67,0.18947,0.18947,0.29123000000000004,0.16842000000000001,0.36841999999999997,0.44561000000000006,0.30526,0.27719,0.35789,0.5824600000000001,0.6981227322404372,0.38595999999999997,0.11227999999999999,0.36841999999999997,0.01754,0.06667000000000001
237565,GRAND CARE HOME HEALTH SERVICES,200 E GENESEE ST,LAPEER,MI,48446,191,132,19.3,6.4,7.8,3.6,0.0,1.4,0.2,1007310,661946,706237,0.0,19.0,6764.0,80,48.0,84.0,97.0,35.0,67.0,60.0,0.0,42.95054822107854,1.333392101551481,5.6916133884919144,2.59,0.20455,0.54545,0.39394,0.18939,0.55303,0.59848,0.40152,0.40152,0.52273,0.65909,0.6981227322404372,0.65152,0.09091,0.5990698110211211,0.17424,0.14394
37233,HORIZON HOME HEALTH OF PHOENIX,"7500 NORTH DREAMY DRAW DRIVE, SUITE 225",PHOENIX,AZ,85020,545,298,23.2,9.9,8.7,2.4,0.2,1.9,0.2,2247710,1960674,1918557,1.3,46.0,20651.0,80,124.0,174.0,265.0,33.0,251.0,23.0,11.322109724511419,14.0,1.333392101551481,5.6916133884919144,2.48,0.28859,0.37584,0.36913,0.19799,0.43623999999999996,0.62416,0.32886,0.35906,0.44966000000000006,0.67114,0.6981227322404372,0.59732,0.15100999999999998,0.58054,0.04027,0.13423
747744,"HUCKEYE HEALTH SERVICES, LLC",21211 PARK WICK LANE,KATY,TX,77450,109,66,20.7,9.6,8.4,0.4,0.1,2.2,0.0,272495,332841,340351,2.3,82.65297817240103,37005.32767333738,66,33.0,33.0,26.0,40.0,12.0,43.0,0.0,11.0,0.0,0.0,2.12,0.0303,0.21211999999999998,0.28788,0.060610000000000004,0.40909,0.51515,0.27273000000000003,0.36364,0.5303,0.66667,0.6981227322404372,0.4697,0.0303,0.66667,0.13635999999999998,0.10605999999999999
59331,ACCESS HOME HEALTH CARE LLC,"600 HAMPSHIRE ROAD, #208",WESTLAKE VILLAGE,CA,91361,562,246,18.3,10.4,2.9,0.4,0.2,4.3,0.1,1420527,1734569,1468960,1.3,15.0,8212.0,81,101.0,145.0,91.0,155.0,180.0,62.85785306573375,36.0,11.0,1.333392101551481,12.0,2.52,0.20325,0.43088999999999994,0.26829000000000003,0.14634,0.6422800000000001,0.5813,0.27642,0.49593000000000004,0.5122,0.69512,0.6981227322404372,0.67886,0.19512000000000002,0.6463399999999999,0.07317,0.14228
747092,CALVARY HEALTH CARE INC,2840 KELLER SPRINGS BUILDING 8,CARROLLTON,TX,75006,182,64,14.7,10.9,1.6,0.6,0.0,1.6,0.0,390261,427135,408949,7.5,11.0,4949.0,70,33.0,31.0,24.0,40.0,20.0,36.0,0.0,42.95054822107854,1.333392101551481,5.6916133884919144,2.23,0.09375,0.3125,0.53125,0.0625,0.4375,0.625,0.51563,0.375,0.5625,0.65625,0.6981227322404372,0.5,0.09375,0.5990698110211211,0.0625,0.125
147031,BLESSING HOME CARE,BROADWAY AT 14TH STREET,QUINCY,IL,62305,1613,978,21.0,10.5,5.6,1.7,0.2,3.0,0.0,5244246,4797489,5219264,3.8,142.0,55525.0,76,386.0,592.0,704.0,274.0,932.0,35.0,11.322109724511419,42.95054822107854,1.333392101551481,5.6916133884919144,2.06,0.24131,0.20143,0.39673,0.13906,0.41922,0.57873,0.38240999999999997,0.409,0.43456000000000006,0.73211,0.6981227322404372,0.5777100000000001,0.19121,0.6002,0.0409,0.07771
157616,ADIEL HOME HEALTH SERVICES LLC,608 W 81ST AVE,MERRILLVILLE,IN,46410,319,92,19.9,7.6,3.7,0.3,0.0,8.3,0.0,725978,752773,794167,0.0,11.0,2921.0,75,32.0,60.0,46.0,46.0,71.0,14.0,11.322109724511419,42.95054822107854,0.0,0.0,2.41,0.16304000000000002,0.3913,0.44565,0.13043,0.44565,0.56522,0.42391,0.42391,0.52174,0.6087,0.6981227322404372,0.6087,0.20651999999999998,0.75,0.28261,0.11957000000000001
47025,DOCTORS HOME CARE,726 CALIFORNIA AVENUE SW,CAMDEN,AR,71701,267,190,21.0,10.0,6.3,2.0,0.1,2.6,0.1,1254603,738987,924556,0.1,15.0,4797.0,77,70.0,120.0,147.0,43.0,142.0,47.0,0.0,42.95054822107854,0.0,5.6916133884919144,1.98,0.17895,0.30526,0.30526,0.11579,0.40526,0.43158,0.32105,0.22632,0.33684000000000003,0.5421100000000001,0.6981227322404372,0.56316,0.08947000000000001,0.5894699999999999,0.07895,0.18420999999999998
107436,WELCOME HOMECARE,9570 REGENCY SQUARE BLVD,JACKSONVILLE,FL,32225,2829,1526,18.3,7.2,7.6,0.6,0.2,2.6,0.1,8448900,8386223,9160030,0.2,159.0,61614.0,78,543.0,983.0,1202.0,324.0,1211.0,226.0,19.0,54.0,0.0,16.0,2.15,0.22476999999999997,0.33028,0.37877,0.13565,0.36501,0.49868999999999997,0.35452,0.33028,0.45478,0.69987,0.6981227322404372,0.60092,0.12122999999999999,0.69528,0.04653,0.12713
398037,ELITE HOME HEALTH CARE,2433 HUNTINGDON PIKE,HUNTINGDON VALLEY,PA,19006,154,91,19.2,8.1,7.5,2.3,0.0,1.3,0.0,443552,586253,551831,0.0,11.0,4722.0,76,35.0,56.0,28.0,63.0,38.0,49.0,11.322109724511419,0.0,0.0,5.6916133884919144,3.02,0.18681,0.38461999999999996,0.31868,0.17582,0.47253,0.5824199999999999,0.27473000000000003,0.31868,0.61538,0.73626,0.6981227322404372,0.52747,0.08791,0.71429,0.06592999999999999,0.16484000000000001
679626,ESTEEM HOME HEALTH CARE,6233 EVERS ROAD SUITE 1,SAN ANTONIO,TX,78238,130,38,15.5,13.3,0.8,0.1,0.1,1.1,0.0,257620,277133,285242,9.0,14.0,4950.0,68,17.0,21.0,11.0,27.0,309.5790838375108,62.85785306573375,0.0,26.0,0.0,0.0,3.95,0.02632,0.39474000000000004,0.31579,0.0,0.36841999999999997,0.60526,0.18420999999999998,0.36841999999999997,0.63158,0.65789,0.6981227322404372,0.5526300000000001,0.10525999999999999,0.7368399999999999,0.28947,0.07895
107774,CARTER HEALTHCARE,2370 DREW ST STE A,CLEARWATER,FL,33765,1184,544,14.2,3.6,9.1,1.3,0.2,0.1,0.0,2967416,3910972,4312914,0.0,138.0,47968.0,79,203.0,341.0,348.0,196.0,483.0,25.0,11.322109724511419,20.0,1.333392101551481,5.6916133884919144,2.45,0.25735,0.46507,0.40625,0.15257,0.4375,0.5441199999999999,0.40257,0.51103,0.4136,0.71324,0.6981227322404372,0.6378699999999999,0.18382,0.68934,0.15809,0.16544
148119,"COVENANT HEALTHCARE SERVICES & STAFFING, INC","18216 HARWOOD AVENUE, SUITE 1N",HOMEWOOD,IL,60430,177,88,13.6,8.7,1.3,0.1,0.1,3.6,0.0,452560,398422,392208,0.0,82.65297817240103,37005.32767333738,75,24.0,64.0,38.0,50.0,309.5790838375108,84.0,0.0,42.95054822107854,0.0,0.0,2.25,0.11364,0.31818,0.43182,0.11364,0.61364,0.56818,0.375,0.28409,0.53409,0.70455,0.6981227322404372,0.61364,0.20455,0.5990698110211211,0.10227,0.06817999999999999
